"REF_DATE","GEO","DGUID","Labour productivity measures and related variables","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","116.028","","","","3"
"2017-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","116.162","","","","3"
"2018-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","116.668","","","","3"
"2018-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","116.446","","","","3"
"2018-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","117.959","","","","3"
"2018-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","119.787","","","","3"
"2019-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","119.011","","","","3"
"2019-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","119.906","","","","3"
"2019-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","121.492","","","","3"
"2019-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","123.473","","","","3"
"2020-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","124.329","","","","3"
"2020-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","122.650","","","","3"
"2020-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","125.672","","","","3"
"2010-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","93.274","","","","3"
"2010-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","95.266","","","","3"
"2011-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","97.025","","","","3"
"2011-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","96.236","","","","3"
"2011-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","97.370","","","","3"
"2011-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","99.136","","","","3"
"2012-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","100.307","","","","3"
"2012-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","100.133","","","","3"
"2012-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","99.643","","","","3"
"2012-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","99.917","","","","3"
"2013-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","100.870","","","","3"
"2013-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","101.593","","","","3"
"2013-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","102.501","","","","3"
"2013-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","102.526","","","","3"
"2014-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","102.085","","","","3"
"2014-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","103.279","","","","3"
"2014-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","104.545","","","","3"
"2014-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","104.624","","","","3"
"2015-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","104.486","","","","3"
"2015-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","106.383","","","","3"
"2015-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","106.549","","","","3"
"2015-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","106.897","","","","3"
"2016-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","107.393","","","","3"
"2016-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","107.884","","","","3"
"2016-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","107.290","","","","3"
"2016-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","107.582","","","","3"
"2017-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","109.404","","","","3"
"2017-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","109.517","","","","3"
"2017-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","108.882","","","","3"
"2017-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","110.932","","","","3"
"2018-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","108.816","","","","3"
"2018-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","109.228","","","","3"
"2018-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","110.339","","","","3"
"2018-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","110.474","","","","3"
"2019-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","110.103","","","","3"
"2019-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","111.837","","","","3"
"2019-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","113.887","","","","3"
"2019-10","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","114.775","","","","3"
"2020-01","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","113.825","","","","3"
"2020-04","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","104.008","","","","3"
"2020-07","Canada","2016A000011124","Real gross domestic product (GDP)","Real estate and rental and leasing [53]","Index, 2012=100","348","units","0","v65778339","1.1.21","117.879","","","","3"
"2010-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","92.942","","","","3"
"2010-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","94.187","","","","3"
"2011-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","95.756","","","","3"
"2011-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","96.654","","","","3"
"2011-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","97.792","","","","3"
"2011-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","99.238","","","","3"
"2012-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","99.474","","","","3"
"2012-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","99.685","","","","3"
"2012-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","100.530","","","","3"
"2012-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","100.312","","","","3"
"2013-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","100.818","","","","3"
"2013-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","101.997","","","","3"
"2013-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","103.049","","","","3"
"2013-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","104.634","","","","3"
"2014-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","105.307","","","","3"
"2014-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","107.475","","","","3"
"2014-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","109.759","","","","3"
"2014-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","109.509","","","","3"
"2015-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","108.429","","","","3"
"2015-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","107.622","","","","3"
"2015-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","107.538","","","","3"
"2015-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","108.110","","","","3"
"2016-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","109.169","","","","3"
"2016-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","109.928","","","","3"
"2016-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","110.886","","","","3"
"2016-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","111.470","","","","3"
"2017-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","112.150","","","","3"
"2017-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","113.597","","","","3"
"2017-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","114.094","","","","3"
"2017-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","114.546","","","","3"
"2018-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","115.778","","","","3"
"2018-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","116.715","","","","3"
"2018-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","117.531","","","","3"
"2018-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","119.185","","","","3"
"2019-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","120.478","","","","3"
"2019-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","121.334","","","","3"
"2019-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","123.586","","","","3"
"2019-10","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","124.831","","","","3"
"2020-01","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","121.694","","","","3"
"2020-04","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","112.106","","","","3"
"2020-07","Canada","2016A000011124","Real gross domestic product (GDP)","Professional, scientific and technical services [54]","Index, 2012=100","348","units","0","v21573675","1.1.13","120.027","","","","3"
"2010-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","94.806","","","","3"
"2010-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","95.108","","","","3"
"2011-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","94.803","","","","3"
"2011-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","94.845","","","","3"
"2011-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","95.525","","","","3"
"2011-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","96.724","","","","3"
"2012-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","98.532","","","","3"
"2012-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","99.930","","","","3"
"2012-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","101.056","","","","3"
"2012-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","100.482","","","","3"
"2013-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","99.947","","","","3"
"2013-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","99.880","","","","3"
"2013-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","100.491","","","","3"
"2013-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","102.266","","","","3"
"2014-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","102.727","","","","3"
"2014-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","104.314","","","","3"
"2014-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","105.428","","","","3"
"2014-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","105.873","","","","3"
"2015-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","106.151","","","","3"
"2015-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","106.086","","","","3"
"2015-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","106.686","","","","3"
"2015-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","107.160","","","","3"
"2016-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","107.090","","","","3"
"2016-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","106.496","","","","3"
"2016-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","106.400","","","","3"
"2016-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","106.066","","","","3"
"2017-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","107.004","","","","3"
"2017-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","107.491","","","","3"
"2017-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","107.229","","","","3"
"2017-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","105.509","","","","3"
"2018-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","106.555","","","","3"
"2018-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","106.935","","","","3"
"2018-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","107.445","","","","3"
"2018-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","109.151","","","","3"
"2019-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","109.186","","","","3"
"2019-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","108.265","","","","3"
"2019-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","109.019","","","","3"
"2019-10","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","109.902","","","","3"
"2020-01","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","104.183","","","","3"
"2020-04","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","83.084","","","","3"
"2020-07","Canada","2016A000011124","Real gross domestic product (GDP)","Administrative and support, waste management and remediation services [56]","Index, 2012=100","348","units","0","v21573676","1.1.14","94.874","","","","3"
"2010-07","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","98.615","","","","3"
"2010-10","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","97.574","","","","3"
"2011-01","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","97.397","","","","3"
"2011-04","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","98.042","","","","3"
"2011-07","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","99.082","","","","3"
"2011-10","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","101.629","","","","3"
"2012-01","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","103.794","","","","3"
"2012-04","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","101.466","","","","3"
"2012-07","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","100.719","","","","3"
"2012-10","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","94.022","","","","3"
"2013-01","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","97.685","","","","3"
"2013-04","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","98.927","","","","3"
"2013-07","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","99.612","","","","3"
"2013-10","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","101.555","","","","3"
"2014-01","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","100.453","","","","3"
"2014-04","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","103.190","","","","3"
"2014-07","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","101.979","","","","3"
"2014-10","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","100.970","","","","3"
"2015-01","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","100.684","","","","3"
"2015-04","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","101.958","","","","3"
"2015-07","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","103.509","","","","3"
"2015-10","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","104.027","","","","3"
"2016-01","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","105.167","","","","3"
"2016-04","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","104.614","","","","3"
"2016-07","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","106.123","","","","3"
"2016-10","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","104.748","","","","3"
"2017-01","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","105.782","","","","3"
"2017-04","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","107.382","","","","3"
"2017-07","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","106.640","","","","3"
"2017-10","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","106.848","","","","3"
"2018-01","Canada","2016A000011124","Real gross domestic product (GDP)","Arts, entertainment and recreation [71]","Index, 2012=100","348","units","0","v21573677","1.1.15","108.165","","","","3"
